age,NativeCountry,WorkClass,EducationNumber,EducationLevel,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek
36,0,1,13,5,4,9,4,-0.1473664551602441,-0.21637494832950377,40
30,0,2,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,40
62,0,0,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,38
35,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,40
56,0,2,13,5,4,3,1,1.7907299218965664,-0.21637494832950377,45
48,0,2,9,3,2,3,5,-0.1473664551602441,-0.21637494832950377,40
47,0,4,10,4,0,7,1,-0.1473664551602441,-0.21637494832950377,45
44,0,1,11,8,4,2,1,-0.1473664551602441,-0.21637494832950377,44
19,0,2,9,3,4,11,4,-0.1473664551602441,-0.21637494832950377,20
46,0,2,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,14,6,0,13,1,1.8265084690447326,-0.21637494832950377,48
17,0,2,5,2,4,5,3,-0.1473664551602441,3.989741230930309,15
45,0,2,10,4,6,3,4,-0.1473664551602441,-0.21637494832950377,55
40,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,70
69,0,5,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,50
51,0,2,10,4,6,0,4,-0.1473664551602441,-0.21637494832950377,45
41,0,2,9,3,5,2,1,-0.1473664551602441,-0.21637494832950377,40
82,0,2,3,1,6,7,4,-0.1473664551602441,-0.21637494832950377,20
40,0,2,9,3,2,11,5,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,14
53,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
44,0,2,14,6,2,9,5,-0.1473664551602441,-0.21637494832950377,45
33,0,2,4,1,2,0,0,-0.1473664551602441,-0.21637494832950377,45
46,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,50
33,0,2,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,50
24,0,2,10,4,4,5,3,-0.1473664551602441,-0.21637494832950377,50
43,0,0,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
44,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,45
25,0,2,9,3,2,3,0,0.8569098413294324,-0.21637494832950377,84
45,0,2,10,4,2,11,0,-0.1473664551602441,4.041124849176066,50
36,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,48
32,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,38
29,0,2,12,9,2,11,5,0.9105776620516814,-0.21637494832950377,45
37,0,1,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,40
34,1,2,9,3,2,6,2,-0.1473664551602441,-0.21637494832950377,20
33,0,2,13,5,4,11,1,-0.1473664551602441,-0.21637494832950377,40
54,1,2,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,40
28,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,45
37,0,2,13,5,4,3,1,-0.1473664551602441,-0.21637494832950377,60
35,0,2,9,3,0,6,4,-0.1473664551602441,-0.21637494832950377,40
35,0,2,13,5,4,5,1,-0.1473664551602441,-0.21637494832950377,40
36,0,2,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,40
38,0,5,13,5,2,10,0,-0.1473664551602441,-0.21637494832950377,60
54,0,2,13,5,0,3,4,-0.1473664551602441,-0.21637494832950377,45
39,0,2,9,3,5,6,4,-0.1473664551602441,-0.21637494832950377,24
48,0,2,9,3,2,7,0,-0.1473664551602441,-0.21637494832950377,50
44,0,2,9,3,2,4,0,-0.1473664551602441,-0.21637494832950377,80
24,0,2,10,4,2,9,5,-0.1473664551602441,-0.21637494832950377,40
36,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,38
46,0,4,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,50
37,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,42
22,1,2,2,1,4,6,1,-0.1473664551602441,-0.21637494832950377,24
31,1,2,10,4,3,13,1,-0.1473664551602441,-0.21637494832950377,40
36,0,2,13,5,5,7,4,-0.1473664551602441,-0.21637494832950377,35
39,0,1,9,3,4,3,3,-0.1473664551602441,-0.21637494832950377,40
35,0,2,11,8,2,7,5,-0.1473664551602441,-0.21637494832950377,40
67,0,4,9,3,6,4,1,-0.1473664551602441,-0.21637494832950377,65
38,0,2,9,3,6,7,4,-0.1473664551602441,-0.21637494832950377,20
20,0,2,10,4,4,5,3,-0.1473664551602441,-0.21637494832950377,20
35,0,4,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,40
65,0,2,9,3,2,12,0,-0.1473664551602441,-0.21637494832950377,40
35,0,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,45
20,1,2,5,2,4,8,3,-0.1473664551602441,-0.21637494832950377,40
44,0,2,10,4,2,7,3,-0.1473664551602441,-0.21637494832950377,40
43,1,2,3,1,4,6,4,-0.1473664551602441,-0.21637494832950377,40
48,0,2,9,3,6,0,4,-0.1473664551602441,-0.21637494832950377,40
70,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,6
33,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,65
50,0,2,9,3,0,2,1,-0.1473664551602441,-0.21637494832950377,40
31,0,1,9,3,0,7,4,-0.1473664551602441,-0.21637494832950377,40
23,0,2,13,5,4,0,3,-0.1473664551602441,-0.21637494832950377,30
37,0,2,13,5,2,5,0,-0.1473664551602441,-0.21637494832950377,40
26,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,40
26,1,2,13,5,4,2,3,-0.1473664551602441,-0.21637494832950377,40
43,0,2,10,4,4,5,1,-0.1473664551602441,-0.21637494832950377,40
35,0,5,9,3,0,6,3,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,15
23,1,4,7,2,4,2,3,-0.1473664551602441,-0.21637494832950377,50
33,0,2,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
34,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,45
20,0,5,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
49,0,2,4,1,2,9,0,-0.1473664551602441,-0.21637494832950377,32
80,0,2,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,30
28,0,2,13,5,4,3,1,-0.1473664551602441,-0.21637494832950377,50
42,0,2,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
50,0,1,9,3,6,13,4,-0.1473664551602441,-0.21637494832950377,40
66,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,20
54,0,2,10,4,2,13,0,1.920083130816859,-0.21637494832950377,60
29,0,2,10,4,5,5,1,-0.1473664551602441,-0.21637494832950377,42
33,0,2,11,8,0,7,4,-0.1473664551602441,-0.21637494832950377,40
24,1,2,10,4,2,8,5,-0.1473664551602441,-0.21637494832950377,40
59,0,3,13,5,2,2,0,-0.1473664551602441,-0.21637494832950377,60
30,0,5,13,5,4,0,1,-0.1473664551602441,-0.21637494832950377,40
18,0,2,6,2,4,11,3,-0.1473664551602441,-0.21637494832950377,35
27,0,2,9,3,2,7,3,-0.1473664551602441,-0.21637494832950377,40
27,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,34
69,0,2,4,1,2,7,0,-0.1473664551602441,-0.21637494832950377,20
51,0,3,12,9,2,11,0,-0.1473664551602441,-0.21637494832950377,38
47,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,55
23,0,4,7,2,2,13,0,0.9105776620516814,-0.21637494832950377,60
57,0,5,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,50
44,0,2,12,9,5,3,1,-0.1473664551602441,-0.21637494832950377,40
58,0,4,14,6,0,11,1,-0.1473664551602441,-0.21637494832950377,18
35,0,2,10,4,2,0,5,0.3904126304360365,-0.21637494832950377,27
23,0,2,10,4,4,6,3,-0.1473664551602441,-0.21637494832950377,40
54,0,2,2,1,2,13,0,-0.1473664551602441,-0.21637494832950377,50
31,0,2,9,3,4,11,3,-0.1473664551602441,3.6838863604198515,30
46,0,3,16,7,5,9,1,-0.1473664551602441,-0.21637494832950377,35
41,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,50
23,0,4,9,3,0,7,4,-0.1473664551602441,-0.21637494832950377,50
30,0,5,10,4,2,9,5,-0.1473664551602441,-0.21637494832950377,40
29,1,5,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,9,3,-0.1473664551602441,-0.21637494832950377,24
42,0,4,15,10,2,9,0,-0.1473664551602441,-0.21637494832950377,38
68,0,6,10,4,3,4,4,-0.1473664551602441,-0.21637494832950377,25
48,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,40
32,0,2,9,3,0,6,1,-0.1473664551602441,-0.21637494832950377,40
52,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,38
55,0,3,9,3,2,3,0,-0.1473664551602441,4.621025683663894,45
51,0,2,9,3,2,11,0,0.9105776620516814,-0.21637494832950377,40
25,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,13,5,4,3,1,-0.1473664551602441,-0.21637494832950377,40
48,0,4,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,10,4,4,9,3,-0.1473664551602441,-0.21637494832950377,10
33,0,2,10,4,4,9,1,0.358211938002687,-0.21637494832950377,16
50,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,60
45,0,2,11,8,2,4,0,-0.1473664551602441,-0.21637494832950377,70
36,0,4,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,35
20,1,2,3,1,4,5,4,-0.1473664551602441,-0.21637494832950377,30
50,0,3,15,10,2,9,0,-0.1473664551602441,5.692741149932536,60
28,0,2,6,2,0,11,1,-0.1473664551602441,-0.21637494832950377,40
47,1,4,4,1,2,11,0,-0.1473664551602441,-0.21637494832950377,40
43,1,2,13,5,2,3,0,-0.1473664551602441,4.437512761357619,40
24,0,2,9,3,4,11,1,-0.1473664551602441,-0.21637494832950377,38
28,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,35
33,0,2,10,4,0,0,4,-0.1473664551602441,-0.21637494832950377,40
52,0,2,10,4,0,11,1,-0.1473664551602441,-0.21637494832950377,50
44,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
25,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,43
35,0,4,9,3,3,4,1,-0.1473664551602441,-0.21637494832950377,60
71,0,2,4,1,6,13,1,-0.1473664551602441,-0.21637494832950377,10
27,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,32
22,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,10
24,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,50
19,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,40
30,0,4,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,40
21,0,5,10,4,4,2,3,-0.1473664551602441,-0.21637494832950377,35
43,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,50
20,0,2,7,2,4,13,3,-0.1473664551602441,-0.21637494832950377,60
49,0,2,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,50
24,0,2,12,9,2,2,0,-0.1473664551602441,-0.21637494832950377,40
56,0,3,13,5,2,3,0,1.920083130816859,-0.21637494832950377,50
61,0,2,4,1,6,7,1,-0.1473664551602441,-0.21637494832950377,21
45,0,2,11,8,0,3,1,-0.1473664551602441,-0.21637494832950377,44
46,0,4,15,10,2,3,0,1.920083130816859,-0.21637494832950377,55
18,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,30
28,0,2,9,3,4,4,4,-0.1473664551602441,-0.21637494832950377,35
45,0,4,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,60
57,1,2,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,40
49,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,45
30,0,2,9,3,2,13,0,13.613475607414594,-0.21637494832950377,40
60,0,2,6,2,0,4,1,-0.1473664551602441,-0.21637494832950377,48
38,0,2,9,3,4,5,1,-0.1473664551602441,-0.21637494832950377,40
50,1,2,10,4,0,7,4,-0.1473664551602441,-0.21637494832950377,40
28,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,32
22,0,2,11,8,4,9,4,-0.1473664551602441,-0.21637494832950377,35
24,0,2,13,5,4,0,3,-0.1473664551602441,-0.21637494832950377,40
35,0,4,9,3,2,4,0,-0.1473664551602441,-0.21637494832950377,99
43,0,2,10,4,2,9,0,0.5651770722751552,-0.21637494832950377,40
26,0,2,11,8,4,0,3,-0.1473664551602441,-0.21637494832950377,40
24,0,2,14,6,4,12,1,-0.1473664551602441,-0.21637494832950377,50
43,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,40
48,0,2,9,3,2,2,0,0.9105776620516814,-0.21637494832950377,70
47,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,40
42,0,3,9,3,0,11,4,0.011022420868752556,-0.21637494832950377,50
22,1,2,9,3,4,11,2,-0.1473664551602441,-0.21637494832950377,40
32,0,2,11,8,2,5,0,-0.1473664551602441,-0.21637494832950377,40
23,0,2,10,4,4,7,1,-0.1473664551602441,-0.21637494832950377,25
31,0,2,9,3,2,6,5,-0.1473664551602441,-0.21637494832950377,55
30,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,13,5,4,11,1,-0.1473664551602441,-0.21637494832950377,50
34,0,2,6,2,0,7,4,-0.1473664551602441,-0.21637494832950377,38
19,1,2,3,1,4,4,1,-0.1473664551602441,-0.21637494832950377,36
79,0,1,7,2,2,3,0,-0.1473664551602441,-0.21637494832950377,7
33,0,2,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,50
45,0,2,13,5,0,3,4,-0.1473664551602441,-0.21637494832950377,40
25,0,1,13,5,2,0,0,-0.1473664551602441,-0.21637494832950377,40
63,1,2,1,1,2,9,0,-0.1473664551602441,-0.21637494832950377,30
36,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,45
31,0,1,9,3,2,10,0,-0.1473664551602441,-0.21637494832950377,48
46,0,1,9,3,2,2,0,-0.1473664551602441,4.437512761357619,40
22,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,35
19,0,2,9,3,4,11,1,-0.1473664551602441,-0.21637494832950377,35
53,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
28,0,2,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,35
22,0,2,10,4,2,7,0,-0.1473664551602441,-0.21637494832950377,24
38,0,2,11,8,0,7,1,-0.1473664551602441,-0.21637494832950377,30
48,0,2,6,2,2,2,0,-0.1473664551602441,-0.21637494832950377,30
22,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
26,0,3,13,5,4,3,1,-0.1473664551602441,-0.21637494832950377,50
50,0,0,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,10,4,2,3,5,-0.1473664551602441,3.4171809133347324,40
41,1,2,3,1,2,4,5,-0.1473664551602441,-0.21637494832950377,40
61,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,45
52,0,2,12,9,2,3,0,-0.1473664551602441,-0.21637494832950377,55
38,0,0,9,3,2,13,0,-0.1473664551602441,4.802091767006084,40
19,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,30
31,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,35
33,0,2,9,3,4,7,4,-0.1473664551602441,-0.21637494832950377,40
34,0,2,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
41,0,5,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
20,0,2,12,9,4,11,3,-0.1473664551602441,-0.21637494832950377,40
24,0,0,13,5,4,1,1,-0.1473664551602441,-0.21637494832950377,40
38,0,2,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,25
58,0,4,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
41,0,2,10,4,4,5,1,-0.1473664551602441,-0.21637494832950377,40
41,1,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,10,4,4,7,1,-0.1473664551602441,-0.21637494832950377,40
20,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
47,0,1,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
58,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,40
64,0,3,16,7,2,3,0,-0.1473664551602441,4.437512761357619,60
26,0,2,13,5,4,11,1,-0.1473664551602441,-0.21637494832950377,40
38,0,4,13,5,2,11,0,0.8569098413294324,-0.21637494832950377,50
28,0,2,15,10,4,9,1,-0.1473664551602441,-0.21637494832950377,85
52,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,60
51,0,2,14,6,2,3,0,0.8569098413294324,-0.21637494832950377,50
54,0,2,9,3,2,4,0,-0.1473664551602441,-0.21637494832950377,40
59,0,4,9,3,2,3,0,-0.1473664551602441,4.437512761357619,52
38,1,2,4,1,2,6,5,-0.1473664551602441,-0.21637494832950377,50
51,0,5,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,40
20,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,10
28,1,2,4,1,2,5,0,-0.1473664551602441,-0.21637494832950377,40
31,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,38
39,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
46,0,1,16,7,2,9,5,-0.1473664551602441,4.437512761357619,52
43,0,2,10,4,2,0,5,-0.1473664551602441,-0.21637494832950377,40
42,0,2,9,3,2,7,5,-0.1473664551602441,-0.21637494832950377,35
50,1,2,13,5,2,11,0,13.613475607414594,-0.21637494832950377,60
38,0,1,9,3,2,0,5,-0.1473664551602441,-0.21637494832950377,35
35,0,2,12,9,2,0,0,-0.1473664551602441,-0.21637494832950377,40
29,0,2,11,8,2,9,0,-0.1473664551602441,-0.21637494832950377,43
41,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,52
19,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,30
43,1,2,9,3,2,7,0,0.24193165977114736,-0.21637494832950377,60
66,0,2,13,5,2,9,0,2.6118475789469775,-0.21637494832950377,40
46,1,2,7,2,0,6,4,-0.1473664551602441,-0.21637494832950377,43
18,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,40
52,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
41,0,2,10,4,2,12,0,0.28431547716205174,-0.21637494832950377,40
47,1,4,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
26,0,2,13,5,4,13,3,-0.1473664551602441,-0.21637494832950377,20
55,1,2,14,6,2,9,0,1.920083130816859,-0.21637494832950377,50
31,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,55
18,0,2,7,2,4,7,3,-0.1473664551602441,-0.21637494832950377,20
36,0,2,7,2,2,13,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,10,4,4,5,1,-0.1473664551602441,-0.21637494832950377,40
24,1,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,40
53,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,30
48,0,3,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,70
35,0,2,7,2,2,11,0,-0.1473664551602441,-0.21637494832950377,65
53,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,60
24,1,2,11,8,4,0,3,-0.1473664551602441,-0.21637494832950377,40
37,1,2,3,1,2,6,0,-0.1473664551602441,-0.21637494832950377,40
18,0,2,6,2,4,7,3,-0.1473664551602441,-0.21637494832950377,28
46,0,2,11,8,2,13,0,-0.1473664551602441,-0.21637494832950377,60
66,0,2,9,3,5,6,1,-0.1473664551602441,-0.21637494832950377,40
43,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,50
40,0,1,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,20
44,0,2,15,10,2,3,0,-0.1473664551602441,-0.21637494832950377,55
19,0,2,9,3,4,4,3,-0.1473664551602441,-0.21637494832950377,40
31,1,2,13,5,4,9,4,-0.1473664551602441,-0.21637494832950377,40
24,0,2,12,9,4,11,1,-0.1473664551602441,-0.21637494832950377,35
20,0,2,9,3,4,13,3,-0.1473664551602441,-0.21637494832950377,40
33,0,2,7,2,5,11,3,-0.1473664551602441,-0.21637494832950377,20
51,0,2,11,8,2,12,0,0.8569098413294324,-0.21637494832950377,40
18,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,25
39,1,4,13,5,4,11,3,-0.1473664551602441,-0.21637494832950377,60
29,0,2,9,3,0,6,1,-0.1473664551602441,-0.21637494832950377,44
42,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
37,0,2,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,35
19,1,2,7,2,4,11,3,-0.1473664551602441,-0.21637494832950377,19
65,1,2,9,3,4,2,2,-0.1473664551602441,-0.21637494832950377,40
19,0,2,7,2,4,5,3,-0.1473664551602441,-0.21637494832950377,25
61,0,2,11,8,2,0,0,-0.1473664551602441,-0.21637494832950377,40
33,0,3,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,50
25,0,2,10,4,5,0,4,-0.1473664551602441,-0.21637494832950377,40
19,0,2,8,2,5,9,3,-0.0021881196167241423,-0.21637494832950377,40
43,0,3,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
48,0,2,13,5,2,3,0,1.920083130816859,-0.21637494832950377,50
54,0,5,8,2,4,7,3,0.4169713212037136,-0.21637494832950377,40
40,0,2,10,4,0,2,4,-0.1473664551602441,-0.21637494832950377,30
19,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,15
34,0,4,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,45
65,0,2,15,10,2,9,0,2.6118475789469775,-0.21637494832950377,60
26,0,2,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,36
40,0,2,13,5,2,0,0,-0.1473664551602441,-0.21637494832950377,40
34,1,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
52,0,2,5,2,2,5,0,-0.1473664551602441,-0.21637494832950377,40
22,0,2,10,4,4,13,3,-0.1473664551602441,3.989741230930309,30
39,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
33,0,2,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
40,0,2,10,4,2,7,0,-0.1473664551602441,3.4171809133347324,40
58,0,2,3,1,2,6,0,-0.1473664551602441,-0.21637494832950377,40
19,0,2,10,4,4,3,3,-0.1473664551602441,-0.21637494832950377,40
59,0,0,12,9,2,0,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,50
50,0,1,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,45
36,0,2,9,3,0,3,4,-0.1473664551602441,-0.21637494832950377,50
33,0,2,10,4,4,0,4,-0.1473664551602441,-0.21637494832950377,40
36,0,2,10,4,4,7,1,-0.1473664551602441,3.7401636565937757,40
34,1,2,3,1,2,4,0,-0.1473664551602441,-0.21637494832950377,40
23,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
59,0,4,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,60
19,0,5,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
49,0,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
35,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,30
29,1,1,11,8,2,12,5,-0.1473664551602441,-0.21637494832950377,35
40,0,4,13,5,3,9,1,0.15179724291711363,-0.21637494832950377,40
23,0,2,10,4,3,7,1,-0.1473664551602441,-0.21637494832950377,50
36,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,32
27,0,2,13,5,4,3,3,-0.1473664551602441,-0.21637494832950377,40
58,0,2,2,1,5,4,1,-0.1473664551602441,-0.21637494832950377,50
53,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,55
35,0,2,9,3,0,11,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,13,5,4,0,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,6,2,4,9,1,-0.1473664551602441,-0.21637494832950377,40
17,0,2,6,2,4,5,3,-0.1473664551602441,-0.21637494832950377,24
61,0,2,9,3,2,6,0,0.3302771492677728,-0.21637494832950377,40
40,0,2,10,4,5,11,1,-0.1473664551602441,-0.21637494832950377,40
22,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
32,0,2,12,9,4,0,1,-0.1473664551602441,-0.21637494832950377,45
40,1,2,15,10,2,9,0,13.613475607414594,-0.21637494832950377,40
36,0,2,12,9,4,12,1,-0.1473664551602441,-0.21637494832950377,40
34,0,1,10,4,2,10,0,-0.1473664551602441,-0.21637494832950377,40
64,0,0,12,9,5,9,1,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,7,5,-0.1473664551602441,-0.21637494832950377,30
29,0,2,10,4,4,6,3,-0.1473664551602441,-0.21637494832950377,45
46,0,2,12,9,2,13,0,-0.1473664551602441,-0.21637494832950377,36
33,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
23,0,2,9,3,4,13,3,-0.1473664551602441,-0.21637494832950377,40
26,0,2,7,2,4,6,4,0.7466843941537362,-0.21637494832950377,48
32,0,2,10,4,4,2,1,-0.1473664551602441,-0.21637494832950377,38
20,0,2,9,3,4,11,1,-0.1473664551602441,-0.21637494832950377,35
20,0,2,11,8,4,7,1,-0.1473664551602441,-0.21637494832950377,30
19,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,30
41,0,2,10,4,0,11,3,0.15179724291711363,-0.21637494832950377,45
35,1,2,9,3,4,6,2,-0.1473664551602441,-0.21637494832950377,40
46,0,2,13,5,0,2,1,-0.1473664551602441,-0.21637494832950377,48
39,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,50
52,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,38
37,1,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,40
31,0,2,9,3,5,2,1,-0.1473664551602441,-0.21637494832950377,40
45,0,2,16,7,2,3,0,-0.1473664551602441,-0.21637494832950377,60
48,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,40
46,0,2,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,41
28,1,2,9,3,4,7,2,-0.1473664551602441,-0.21637494832950377,48
45,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
39,0,0,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
18,0,2,9,3,4,12,3,-0.1473664551602441,-0.21637494832950377,10
65,0,4,3,1,2,4,0,0.09991834955227284,-0.21637494832950377,21
38,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,55
30,0,2,13,5,4,11,1,-0.1473664551602441,-0.21637494832950377,45
20,0,2,9,3,4,2,3,-0.1473664551602441,-0.21637494832950377,40
39,1,2,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,40
